"id","accession number","title","who","image","when","date","numTags"
249223,"17.190.2067","Carved amber bow of a fibula (safety pin)",,"http://images.metmuseum.org/CRDImages/gr/original/DP109258.jpg","1000 B.C.-A.D. 1","ca. 500 B.C.",2
249228,"17.190.2072","Bronze man and centaur",,"http://images.metmuseum.org/CRDImages/gr/original/DT259.jpg","1000 B.C.-A.D. 1","mid-8th century B.C.",1
249273,"17.194.28","Glass ring stone",,"http://images.metmuseum.org/CRDImages/gr/original/DP111333.jpg","1000 B.C.-A.D. 1","2nd–1st century B.C.",1
249596,"17.194.360","Cameo glass fragment",,"http://images.metmuseum.org/CRDImages/gr/original/DP155135.jpg",,"late 1st century B.C.–mid-1st century A.D.",1
249609,"17.194.373","Cameo glass cup fragment",,"http://images.metmuseum.org/CRDImages/gr/original/DP140697.jpg",,"end of 1st century B.C–beginning of 1st century A.D.",1
250655,"17.230.131","Marble head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP114257.jpg","1000 B.C.-A.D. 1","3rd–1st century B.C.",1
250686,"18.145.21","Bronze appliqué in the form of a bust of a barbarian",,"http://images.metmuseum.org/CRDImages/gr/original/DP20577.jpg","A.D. 1-500","late 1st–2nd century A.D.",1
250744,"19.192.11","Marble head of a youth",,"http://images.metmuseum.org/CRDImages/gr/original/DP116939.jpg","1000 B.C.-A.D. 1","ca. 490 B.C.",1
250789,"19.192.56","Bronze attachment with satyr head",,"http://images.metmuseum.org/CRDImages/gr/original/DP248169.jpg","1000 B.C.-A.D. 1","late 6th century B.C.",1
250801,"19.192.68","Marble statuette head of a youth",,"http://images.metmuseum.org/CRDImages/gr/original/151898.jpg","A.D. 1-500","1st–2nd century",1
250904,"19.192.90","Fragmentary  porphyry  head of a bearded man",,"http://images.metmuseum.org/CRDImages/gr/original/DP202796.jpg","A.D. 1-500","2nd or 3rd century A.D.",1
250968,"20.215","Terracotta gorgoneion antefix (roof tile)",,"http://images.metmuseum.org/CRDImages/gr/original/DP233548.jpg","1000 B.C.-A.D. 1","2nd half of the 5th century B.C.",1
250985,"20.236","Gold double lion's head earring",,"http://images.metmuseum.org/CRDImages/gr/original/sf20236.jpg","1000 B.C.-A.D. 1","last quarter of the 4th century B.C.",1
251021,"21.72","Glass double head-shaped bottle",,"http://images.metmuseum.org/CRDImages/gr/original/DP107356.jpg","A.D. 1-500","3rd century A.D.",1
251037,"21.88.11","Marble bust of a man",,"http://images.metmuseum.org/CRDImages/gr/original/DP202797.jpg","A.D. 1-500","A.D. 14–68",1
251042,"21.88.16","Marble head of a kouros (youth)",,"http://images.metmuseum.org/CRDImages/gr/original/DP271467.jpg","1000 B.C.-A.D. 1","mid-6th century B.C.",1
251087,"21.88.63","Terracotta pyxis (box)",,"http://images.metmuseum.org/CRDImages/gr/original/DP1862.jpg","1000 B.C.-A.D. 1","mid-6th century B.C.",1
251095,"21.88.71","Marble head of a man",,"http://images.metmuseum.org/CRDImages/gr/original/52427.jpg","1000 B.C.-A.D. 1","3rd–1st century B.C.",1
251210,"22.139.32","Terracotta oinochoe: chous (jug)","Berlin Painter","http://images.metmuseum.org/CRDImages/gr/original/95554.jpg","1000 B.C.-A.D. 1","ca. 490–480 B.C.",3
251217,"22.139.39","Head of a Satyr",,"http://images.metmuseum.org/CRDImages/gr/original/dp2213939.jpg","1000 B.C.-A.D. 1","3rd–1st century B.C.",1
251220,"22.139.42","Garnet ring stone","Apollonios","http://images.metmuseum.org/CRDImages/gr/original/DP143805.jpg","1000 B.C.-A.D. 1","ca. 1st century B.C.",1
251347,"23.160.3","Marble head of a god, probably Dionysos",,"http://images.metmuseum.org/CRDImages/gr/original/DP292009.jpg","A.D. 1-500","1st or 2nd century A.D.",1
251349,"23.160.5","Marble head of a woman wearing a diadem",,"http://images.metmuseum.org/CRDImages/gr/original/DP117024.jpg","A.D. 1-500","1st or 2nd century A.D.",1
251404,"23.160.62","Terracotta aryballos (perfume bottle) in the shape of a woman's head","Oxford Class of Head Vases","http://images.metmuseum.org/CRDImages/gr/original/DP117210.jpg","1000 B.C.-A.D. 1","ca. 500 B.C.",1
251418,"23.160.85","Fragment from a marble head of a man, preserving the nose and mouth",,"http://images.metmuseum.org/CRDImages/gr/original/DP202799.jpg","A.D. 1-500","mid-2nd century A.D.",1
251419,"23.160.86","Marble relief fragment with the head of Medea",,"http://images.metmuseum.org/CRDImages/gr/original/263089.jpg","A.D. 1-500","1st–2nd century A.D.",1
251423,"23.160.90","Antefix, head of satyr",,"http://images.metmuseum.org/CRDImages/gr/original/DP249302.jpg","1000 B.C.-A.D. 1","5th century B.C.",1
251472,"24.97.10","Tufa head of sphinx or siren",,"http://images.metmuseum.org/CRDImages/gr/original/DP258360.jpg","1000 B.C.-A.D. 1","ca. 550–525 B.C.",1
251506,"24.97.80","Bone hairpin with bust of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP121062.jpg","A.D. 1-500","2nd–3rd century A.D.",1
251511,"24.97.85","Terracotta head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP122065.jpg","1000 B.C.-A.D. 1","3rd-1st century B.C.",1
251517,"24.97.90","Marble head of a female satyr",,"http://images.metmuseum.org/CRDImages/gr/original/DP282105.jpg","1000 B.C.-A.D. 1","3rd or 2nd century B.C.",1
251818,"25.78.32","Small marble head of a youth",,"http://images.metmuseum.org/CRDImages/gr/original/62474.jpg","A.D. 1-500","1st–2nd century A.D.",1
251821,"25.78.35","Bronze portrait head of the emperor Gaius (Caligula)",,"http://images.metmuseum.org/CRDImages/gr/original/GR738.jpg","A.D. 1-500","ca. A.D. 37–41",1
251828,"25.78.44a–d","Bronze box mirror",,"http://images.metmuseum.org/CRDImages/gr/original/DP116953.jpg","1000 B.C.-A.D. 1","late 4th century B.C.",1
251838,"25.78.56","Fragments of a marble statue of the Diadoumenos (youth tying a fillet around his head)","Polykleitos","http://images.metmuseum.org/CRDImages/gr/original/DT11982.jpg","A.D. 1-500","ca. A.D. 69–96",1
251839,"25.78.57","Limestone head of a wreathed youth",,"http://images.metmuseum.org/CRDImages/gr/original/72283.jpg","1000 B.C.-A.D. 1","4th–3rd century B.C.",1
251931,"25.179","Marble head of a youth from a relief",,"http://images.metmuseum.org/CRDImages/gr/original/62500.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
252377,"26.31.455","Terracotta head of a horse",,"http://images.metmuseum.org/CRDImages/gr/original/DP145547.jpg",,"ca. 11th-8th century B.C.",1
252468,"26.60.1","Marble head from a statue of Harmodios","Kritios  Nesiotes","http://images.metmuseum.org/CRDImages/gr/original/4 Fig. I.06R1_98Q.jpg","A.D. 1-500","1st–2nd century A.D.",1
252470,"26.60.3","Marble portrait bust of a man",,"http://images.metmuseum.org/CRDImages/gr/original/29A_R03R5.jpg","A.D. 1-500","mid-1st century A.D.",1
252497,"26.60.30","Head of a marble kore",,"http://images.metmuseum.org/CRDImages/gr/original/73371.jpg","1000 B.C.-A.D. 1","6th century B.C.",1
252512,"26.60.47a","Marble sarcophagus fragment: head and torso of a Gaul",,"http://images.metmuseum.org/CRDImages/gr/original/78072.jpg","A.D. 1-500","A.D. 160–180",1
252515,"26.60.49","Terracotta head and torso of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP117213.jpg","1000 B.C.-A.D. 1","late 5th–early 4th century B.C.",1
252531,"26.60.67","Cameo glass fragment",,"http://images.metmuseum.org/CRDImages/gr/original/DP155138.jpg","A.D. 1-500","1st half of 1st century A.D.",1
252537,"26.60.73","Terracotta antefix (roof tile)",,"http://images.metmuseum.org/CRDImages/gr/original/DP109262.jpg","1000 B.C.-A.D. 1","6th century B.C.",3
252572,"26.164.7","Terracotta head of a griffin",,"http://images.metmuseum.org/CRDImages/gr/original/DP229200.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
252587,"26.164.24","Terracotta relief with head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP145785.jpg","1000 B.C.-A.D. 1","ca. 500–450 B.C.",1
252637,"26.199.67","Terracotta relief bust of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP114817.jpg","1000 B.C.-A.D. 1","2nd half of the 5th century B.C.",1
252929,"27.122.14","Terracotta antefix with the head of Medusa",,"http://images.metmuseum.org/CRDImages/gr/original/DP144820.jpg","1000 B.C.-A.D. 1","6th century B.C.",1
252932,"27.122.18","Marble head of Herakles",,"http://images.metmuseum.org/CRDImages/gr/original/DP119245.jpg",,"1st century A.D.",1
252944,"27.122.29","Handle with a head of a satyr",,"http://images.metmuseum.org/CRDImages/gr/original/DP20682.jpg","1000 B.C.-A.D. 1","5th century B.C.",1
252977,"28.168.1","Head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/dp281681.jpg","1000 B.C.-A.D. 1","3rd–2nd century B.C.",1
252978,"28.168.2","Terracotta grotesque head",,"http://images.metmuseum.org/CRDImages/gr/original/DP231968.jpg","1000 B.C.-A.D. 1","2nd–1st century B.C.",1
253497,"35.11.20","Terracotta head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP101536.jpg","1000 B.C.-A.D. 1","6th century B.C.",1
253616,"40.143","Carnelian ring stone",,"http://images.metmuseum.org/CRDImages/gr/original/DP143809.jpg","A.D. 1-500","ca. A.D. 208–209",3
253644,"41.160.410","Limestone head of a beardless male with a diadem",,"http://images.metmuseum.org/CRDImages/gr/original/DP206632.jpg","1000 B.C.-A.D. 1",,1
253645,"41.160.411","Limestone head of a wreathed youth",,"http://images.metmuseum.org/CRDImages/gr/original/DP119970.jpg","1000 B.C.-A.D. 1","5th century B.C.",1
253646,"41.160.412","Limestone head with of a beardless male with a wreath of leaves",,"http://images.metmuseum.org/CRDImages/gr/original/DP200682.jpg","1000 B.C.-A.D. 1",,1
253648,"41.160.414","Limestone head of a wreathed youth",,"http://images.metmuseum.org/CRDImages/gr/original/DP119971.jpg","1000 B.C.-A.D. 1","5th century B.C.",1
253649,"41.160.415","Limestone head of a female with a plain headdress",,"http://images.metmuseum.org/CRDImages/gr/original/DP203145.jpg","1000 B.C.-A.D. 1",,1
253650,"41.160.416","Female limestone head",,"http://images.metmuseum.org/CRDImages/gr/original/DP206633.jpg","1000 B.C.-A.D. 1",,1
253676,"41.160.446","Onyx cameo",,"http://images.metmuseum.org/CRDImages/gr/original/DP143813.jpg",,"late 1st century B.C.–3rd century A.D.",1
253711,"41.160.483","Moss agate ring stone",,"http://images.metmuseum.org/CRDImages/gr/original/DP143817.jpg","A.D. 1-500","ca. 2nd century A.D.",2
254195,"41.162.28","Terracotta oinochoe (jug) in the form of a woman's head",,"http://images.metmuseum.org/CRDImages/gr/original/DP117223.jpg","1000 B.C.-A.D. 1","ca. 500 B.C.",1
254207,"41.162.40","Terracotta oinochoe (jug) in the form of a woman's head","Canessa Class of Head Vases","http://images.metmuseum.org/CRDImages/gr/original/DP117225.jpg","1000 B.C.-A.D. 1","ca. 460–450 B.C.",1
254436,"41.162.266","Terracotta relief head of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP114824.jpg","1000 B.C.-A.D. 1","mid-5th century B.C.",1
254443,"41.163","Limestone head of a silen (?)",,"http://images.metmuseum.org/CRDImages/gr/original/DP202641.jpg","1000 B.C.-A.D. 1",,1
254473,"42.11.30","Sardonyx cameo portrait of the Emperor Augustus",,"http://images.metmuseum.org/CRDImages/gr/original/DP155547.jpg","A.D. 1-500","ca. A.D. 41–54",1
254479,"42.11.36","Head of a youth from a marble stele (grave marker)",,"http://images.metmuseum.org/CRDImages/gr/original/DP116928.jpg","1000 B.C.-A.D. 1","ca. 525 B.C.",1
254481,"42.11.43","Upper part of a marble statue of a woman",,"http://images.metmuseum.org/CRDImages/gr/original/DP116944.jpg","A.D. 1-500","1st–2nd century A.D.",1
254508,"44.11.2, .3","Marble funerary statues of a maiden and a little girl",,"http://images.metmuseum.org/CRDImages/gr/original/GR64.jpg","1000 B.C.-A.D. 1","ca. 320 B.C.",1
254589,"47.100.3","Terracotta head of a woman, probably a sphinx",,"http://images.metmuseum.org/CRDImages/gr/original/DP119149.jpg","1000 B.C.-A.D. 1","1st quarter of the 5th century B.C.",1
254602,"48.12.2","Sard ring stone",,"http://images.metmuseum.org/CRDImages/gr/original/DP143831.jpg","A.D. 1-500","ca. 1st century A.D.",1
254613,"49.11.3","Bronze statuette of a boy in Eastern dress",,"http://images.metmuseum.org/CRDImages/gr/original/DT7206.jpg","1000 B.C.-A.D. 1","mid-late 1st century B.C.",1
254617,"49.21.1","Amethyst intaglio",,"http://images.metmuseum.org/CRDImages/gr/original/DP145742.jpg","A.D. 1-500","1st century A.D.–2nd century A.D.",1
254698,"52.11.6","Bronze portrait bust of a Roman matron",,"http://images.metmuseum.org/CRDImages/gr/original/29B_R41R4.jpg","A.D. 1-500","ca. A.D. 20–50",1
254757,"53.5.32","Terracotta bust of a female figure",,"http://images.metmuseum.org/CRDImages/gr/original/DP114727.jpg","1000 B.C.-A.D. 1","6th–5th century B.C.",1
254819,"55.11.5","Marble sarcophagus with the Triumph of Dionysos and the Seasons",,"http://images.metmuseum.org/CRDImages/gr/original/DP138717.jpg","A.D. 1-500","ca. A.D. 260–270",1
254839,"55.129.2","Bronze bust of a Silenus",,"http://images.metmuseum.org/CRDImages/gr/original/DP20782.jpg","A.D. 1-500","ca. A.D. 50-125",1
254855,"56.145","Marble sarcophagus with flying erotes holding a clipeus portrait",,"http://images.metmuseum.org/CRDImages/gr/original/DP240110.jpg","A.D. 1-500","ca. A.D. 190–200",5
254874,"56.171.16","Terracotta neck-amphora (jar)","London  76","http://images.metmuseum.org/CRDImages/gr/original/DP115331.jpg","1000 B.C.-A.D. 1","ca. 570–560 B.C.",1
254907,"56.171.49","Terracotta bell-krater (bowl for mixing wine and water)","Kekrops Painter","http://images.metmuseum.org/CRDImages/gr/original/GR1008.jpg","1000 B.C.-A.D. 1","ca. 410–400 B.C.",2
255367,"1972.118.54","Bronze head of a griffin",,"http://images.metmuseum.org/CRDImages/gr/original/DT7204.jpg","1000 B.C.-A.D. 1","third quarter of the 7th century B.C.",1
255420,"1972.118.108","Marble head of a bearded man from a herm",,"http://images.metmuseum.org/CRDImages/gr/original/DP261228.jpg","1000 B.C.-A.D. 1","ca. 450–425 B.C.",1
255435,"1972.118.124","Terracotta head of a young man",,"http://images.metmuseum.org/CRDImages/gr/original/DP114338.jpg","1000 B.C.-A.D. 1","4th century B.C.",1
255453,"1972.118.142","Faience aryballos (perfume vase) in the form of two heads",,"http://images.metmuseum.org/CRDImages/gr/original/DT1059.jpg","1000 B.C.-A.D. 1","4th quarter of the 6th century B.C.",1
255478,"1972.118.167","Carnelian oval",,"http://images.metmuseum.org/CRDImages/gr/original/DP142609.jpg","1000 B.C.-A.D. 1","3rd century B.C.",1
256121,"1992.11.61","Marble herm head of a bearded deity",,"http://images.metmuseum.org/CRDImages/gr/original/DP282121.jpg","1000 B.C.-A.D. 1","ca. 450 B.C.",1
256530,"1996.401","Marble portrait head of Antinoos",,"http://images.metmuseum.org/CRDImages/gr/original/GR33.jpg","A.D. 1-500","ca. A.D. 130–138",1
256738,"X.21.197","Glass perfume bottle",,"http://images.metmuseum.org/CRDImages/gr/original/DP108409.jpg","A.D. 1-500","2nd–3rd century A.D.",1
256823,"X.378","Bronze steelyard weight",,"http://images.metmuseum.org/CRDImages/gr/original/DP2088.jpg","A.D. 1-500","ca. 2nd–3rd century A.D.",1
256911,"1998.209","Marble bust of a bearded man",,"http://images.metmuseum.org/CRDImages/gr/original/DT296.jpg","A.D. 1-500","ca. A.D. 150–175",1
257433,"2000.38","Marble head of an elderly woman",,"http://images.metmuseum.org/CRDImages/gr/original/9 Cat. no. I.04R1_98Q.jpg","1000 B.C.-A.D. 1","ca. 40–20 B.C.",1
257518,"2000.308","Faience appliqué with a bust of Dionysos",,"http://images.metmuseum.org/CRDImages/gr/original/GR743.jpg","1000 B.C.-A.D. 1","3rd–1st century B.C.",1
257603,"2002.66","Marble head of a Ptolemaic queen",,"http://images.metmuseum.org/CRDImages/gr/original/DT5382.jpg","1000 B.C.-A.D. 1","ca. 270–250 B.C.",1
257874,"2012.479.1","Glass head flask",,"http://images.metmuseum.org/CRDImages/gr/original/DP286313.jpg","A.D. 1-500","4th century A.D.",1
258094,"2008.332","Alabaster alabastron (perfume vase)",,"http://images.metmuseum.org/CRDImages/gr/original/DP202091.jpg","1000 B.C.-A.D. 1","early 6th century B.C.",1
258540,"2011.87","Marble portrait bust of Severus Alexander",,"http://images.metmuseum.org/CRDImages/gr/original/DP267647.jpg","A.D. 1-500","ca. A.D. 230–235",1
259909,"1971.613.1","Ruth Shore","Stephen Shore","http://images.metmuseum.org/CRDImages/ph/original/DP137486.jpg","A.D. 1900-present","ca. 1970",2
259978,"1971.646.20","[Subway Passengers, New York City]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/1971.646.20.jpg","A.D. 1900-present","1938",1
259979,"1971.646.21","Subway Portrait","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/DP102768.jpg","A.D. 1900-present","1938",2
260140,"1972.633.132","Stieglitz, Steichen, Smith and Kuehn Admiring the Work of Frank Eugene","Frank Eugene","http://images.metmuseum.org/CRDImages/ph/original/DP72109.jpg","A.D. 1900-present","1907",1
260186,"1972.633.174","Self-Portrait with Dolls","Frank Eugene","http://images.metmuseum.org/CRDImages/ph/original/DP71998.jpg","A.D. 1900-present","1923",4
260189,"1972.633.177","Self-portrait","Frank Eugene","http://images.metmuseum.org/CRDImages/ph/original/DP72001.jpg","A.D. 1900-present","1924",1
260279,"1972.633.68","Miss Nan N. - Indian Festival","Frank Eugene","http://images.metmuseum.org/CRDImages/ph/original/DP72028.jpg","A.D. 1900-present","1900s",1
260286,"1972.633.74","Emmy Geiger","Frank Eugene","http://images.metmuseum.org/CRDImages/ph/original/DP72034.jpg","A.D. 1900-present","1900–1908",1
260666,"1972.742.40","Subway Portrait","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/DP102795.jpg","A.D. 1900-present","May 27, 1938",1
260667,"1972.742.41","Subway Portrait","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/DP102796.jpg","A.D. 1900-present","1938–41",2
260716,"1972.747.6","Air Raid, Hankow","Robert Capa","http://images.metmuseum.org/CRDImages/ph/original/DP119796.jpg","A.D. 1900-present","1938",3
260981,"1973.613.3","Josephine (Portrait of Miss B.)","Gertrude Käsebier","http://images.metmuseum.org/CRDImages/ph/original/DP114625.jpg","A.D. 1900-present","1903",1
261460,"1975.548.262","[La Comtesse in Flowered Hat Seated at Table]","Pierre-Louis Pierson","http://images.metmuseum.org/CRDImages/ph/original/DP235113.jpg","A.D. 1800-1900","1861–67",1
261571,"1975.570","Wiener Typen","Emil Mayer","http://images.metmuseum.org/CRDImages/ph/original/PH9286.jpg","A.D. 1900-present","1900s–1910s",1
262136,"1977.674.7","Portrait d'un graveur","Unknown, French","http://images.metmuseum.org/CRDImages/ph/original/DP149521.jpg","A.D. 1800-1900","1860s–70s",1
262167,"1977.677.36","Morelia 3","Aaron Siskind","http://images.metmuseum.org/CRDImages/ph/original/DP137184.jpg","A.D. 1900-present","1955",1
262505,"1979.521.6","Junger Soldat, Westerwald",["August Sander","Günther Sander"],"http://images.metmuseum.org/CRDImages/ph/original/DP228647.jpg","A.D. 1900-present","ca. 1945, printed 1978",1
262674,"1979.667.3","Study for Self-Portrait Etching; Plate Reversal = Print","Chuck Close","http://images.metmuseum.org/CRDImages/ph/original/MM85291.jpg","A.D. 1900-present","1977",1
262690,"1979.677.7","Égypte Moyenne. Le Sphynx vu de face",["Maxime Du Camp","Imprimerie Blanquart-Évrard"],"http://images.metmuseum.org/CRDImages/ph/original/MM60129.jpg","A.D. 1800-1900","1850",1
262922,"1981.1065.3","Heather Brown, Mimi Brown, Bebe Brown Nixon, Laurie Brown Tranchin, East Greenwich, Rhode Island","Nicholas Nixon","http://images.metmuseum.org/CRDImages/ph/original/DP281491.jpg","A.D. 1900-present","1980",4
263068,"1981.1163","[Lucia Moholy; Negative Print]","László Moholy-Nagy","http://images.metmuseum.org/CRDImages/ph/original/DP210191.jpg","A.D. 1900-present","1924–28",1
263070,"1981.1165","[Family Portrait]",["W. Penny","William L. German"],"http://images.metmuseum.org/CRDImages/ph/original/DT8784.jpg","A.D. 1800-1900","ca. 1855",3
263168,"1981.1229.2","Nubie. Ibsamboul. Colosse médial (enfoui) du Spéos de Phrè",["Maxime Du Camp","Imprimerie Blanquart-Évrard"],"http://images.metmuseum.org/CRDImages/ph/original/PH9602.jpg","A.D. 1800-1900","1850",1
263461,"1982.1168.1","[Mezzotint Portrait of a Girl in Profile]","Jeremiah Gurney","http://images.metmuseum.org/CRDImages/ph/original/DP116720.jpg","A.D. 1800-1900","1860",1
264392,"1985.1142.7","[Portrait of Dr. Charles Henry Breed]",["Unknown, American","Charles Henry Breed"],"http://images.metmuseum.org/CRDImages/ph/original/DP252157.jpg","A.D. 1900-present","ca. 1916",1
264572,"1985.1168.6","[Formal Family Portrait of Thirteen People, Men in European Dress]","Unknown","http://images.metmuseum.org/CRDImages/ph/original/DP71255.jpg","A.D. 1800-1900","1860s–70s",5
264658,"1986.1042.22","Marble Head and Leaf, San Francisco, California","Ansel Easton Adams","http://images.metmuseum.org/CRDImages/ph/original/DP71961.jpg","A.D. 1900-present","1961",1
265117,"1987.1084.2","Dora Duby","James Abbe","http://images.metmuseum.org/CRDImages/ph/original/DP271443.jpg","A.D. 1900-present","ca. 1935",1
265118,"1987.1084.3","Dora Duby","James Abbe","http://images.metmuseum.org/CRDImages/ph/original/DP271444.jpg","A.D. 1900-present","ca. 1935",1
265199,"1987.1100.16","Josephine Baker","Adolf de Meyer","http://images.metmuseum.org/CRDImages/ph/original/DP111896.jpg","A.D. 1900-present","1925–26",1
265203,"1987.1100.163","Calle Cuauhtemoctzin, Mexico City","Henri Cartier-Bresson","http://images.metmuseum.org/CRDImages/ph/original/DP112745.jpg","A.D. 1900-present","1934, printed 1946",2
265221,"1987.1100.18","Pablo Picasso","Man Ray","http://images.metmuseum.org/CRDImages/ph/original/DP112728.jpg","A.D. 1900-present","1933",1
265232,"1987.1100.19","Self-Portrait","Berenice Abbott","http://images.metmuseum.org/CRDImages/ph/original/DP112729.jpg","A.D. 1900-present","ca. 1930",1
265238,"1987.1100.195","[Portrait of My Friend Funke]","Josef Sudek","http://images.metmuseum.org/CRDImages/ph/original/DP103099.jpg","A.D. 1900-present","ca. 1924",1
265261,"1987.1100.215","Loretta Young, Polly Ann Young and Sally Blane","Nickolas Muray","http://images.metmuseum.org/CRDImages/ph/original/DP222549.jpg","A.D. 1900-present","ca. 1930",3
265295,"1987.1100.246","[Arrangement of 12 Female Mannequin Heads, Each with Distinct Physiognomy and Period Hair Style]","Peter Weller","http://images.metmuseum.org/CRDImages/ph/original/DP106354.jpg","A.D. 1900-present","1920s–30s",3
265386,"1987.1100.329","[Portrait Composition: Close-up, three-quarter view of woman with hands at her face]","Florence Henri","http://images.metmuseum.org/CRDImages/ph/original/DP102526.jpg","A.D. 1900-present","1931",1
265513,"1987.1100.442","[Charlie Chaplin and Vaslav Nijinsky on the Set of Easy Street, December 1916]","Unknown","http://images.metmuseum.org/CRDImages/ph/original/DP135029.jpg","A.D. 1900-present","1916",5
265596,"1987.1100.69","László Moholy-Nagy","Lucia Moholy","http://images.metmuseum.org/CRDImages/ph/original/DT1784.jpg","A.D. 1900-present","1925–26",1
265597,"1987.1100.7","On the Boulevards, Paris","André Kertész","http://images.metmuseum.org/CRDImages/ph/original/DP106544.jpg","A.D. 1900-present","1934",1
265611,"1987.1100.82","High School Student","August Sander","http://images.metmuseum.org/CRDImages/ph/original/DP228688.jpg","A.D. 1900-present","1926",1
265614,"1987.1100.85","Femme aux Cartes","Florence Henri","http://images.metmuseum.org/CRDImages/ph/original/DP111906.jpg","A.D. 1900-present","1930",1
265771,"1987.1183.38.84","[Portrait of Seated Man]","Unknown, British","http://images.metmuseum.org/CRDImages/ph/original/DP70958.jpg","A.D. 1800-1900","1850s",1
265794,"1987.1183.58","""Peter""","Alfred Capel Cure","http://images.metmuseum.org/CRDImages/ph/original/DP113908.jpg","A.D. 1800-1900","1860",1
265799,"1987.1183.62","[Vignetted portrait, woman holding a baby]","Alfred Capel Cure","http://images.metmuseum.org/CRDImages/ph/original/DP113912.jpg","A.D. 1800-1900","1850s–60s",1
265888,"1988.1000.8","Clementine, Cambridge","Nicholas Nixon","http://images.metmuseum.org/CRDImages/ph/original/DP268265.jpg","A.D. 1900-present","1986",1
26592,"2003.7","Portrait of Pierre-François Percy (1754-1825)",,"http://images.metmuseum.org/CRDImages/aa/original/271539.jpg","A.D. 1600-1800","ca. 1795–98",1
266195,"1990.1002.6","[Kneeling woman in panty hose with large eyed face superimposed]","Robert Heinecken","http://images.metmuseum.org/CRDImages/ph/original/DP158350.jpg","A.D. 1900-present","1960s",2
266295,"1990.1139.1","[Two Young Women before Pastry Shop at Night, Mulberry Street, Feast of San Gennaro, New York]","Sid Grossman","http://images.metmuseum.org/CRDImages/ph/original/Grossman1990.1139.1.jpg","A.D. 1900-present","1948",3
266299,"1990.1143","Coal Dock Workers, Havana","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/DP216715.jpg","A.D. 1900-present","1933",2
266537,"1991.1232","Arbeitslos","August Sander","http://images.metmuseum.org/CRDImages/ph/original/DP228689.jpg","A.D. 1900-present","1928",1
266562,"1991.1283","Worshipper and Smallpox Goddess","Raghubir Singh","http://images.metmuseum.org/CRDImages/ph/original/DT1141.jpg","A.D. 1900-present","1988, printed 1991",2
266746,"1992.5107","El Morocco","Garry Winogrand","http://images.metmuseum.org/CRDImages/ph/original/ph1992.5107.R.jpg","A.D. 1900-present","1955",1
266884,"1993.126","Large Shrine Figure in the Happy Valley, Gwalior, India","Unknown","http://images.metmuseum.org/CRDImages/ph/original/DT7017.jpg","A.D. 1800-1900","1860s",1
266902,"1993.233","Gioacchino Rossini","Nadar","http://images.metmuseum.org/CRDImages/ph/original/DT7047.jpg","A.D. 1800-1900","March 1856",1
266947,"1993.43.1–.273","[Television Broadcasts]","Unknown, American","http://images.metmuseum.org/CRDImages/ph/original/DP71122.jpg","A.D. 1900-present","ca. 1951",2
267168,"1995.170.1","Prince Lobkowitz","André-Adolphe-Eugène Disdéri","http://images.metmuseum.org/CRDImages/ph/original/DP250928.jpg","A.D. 1800-1900","1858",2
267209,"1995.266.2","After Walker Evans: 2","Sherrie Levine","http://images.metmuseum.org/CRDImages/ph/original/DP157021.jpg","A.D. 1900-present","1981",2
267220,"1995.267.1","After Walker Evans: 2","Sherrie Levine","http://images.metmuseum.org/CRDImages/ph/original/DP156443.jpg","A.D. 1900-present","1981",4
267230,"1995.3","Caroline Robert","Louis-Rémy Robert","http://images.metmuseum.org/CRDImages/ph/original/DP109590.jpg","A.D. 1800-1900","1850s",1
267300,"1995.580.1","[Self-Portrait in India]","Adolf de Meyer","http://images.metmuseum.org/CRDImages/ph/original/DeMeyer1995.580.1.jpg","A.D. 1900-present","1900",1
267301,"1995.580.2","Franz Sitte","T. Lux Feininger","http://images.metmuseum.org/CRDImages/ph/original/MM86139.jpg","A.D. 1900-present","ca. 1928",1
267334,"1996.169","Lois Long","Richard Pousette-Dart","http://images.metmuseum.org/CRDImages/ph/original/DP278340.jpg","A.D. 1900-present","ca. 1953",1
267336,"1996.170","Amelia Earhart","Unknown, American","http://images.metmuseum.org/CRDImages/ph/original/DP71169.jpg","A.D. 1900-present","1935",1
267493,"33.43.1","Self-portrait","Edward J. Steichen","http://images.metmuseum.org/CRDImages/ph/original/DP232880.jpg","A.D. 1800-1900","1899",1
267535,"33.43.137","Portrait Miss N.","Gertrude Käsebier","http://images.metmuseum.org/CRDImages/ph/original/MM58554.jpg","A.D. 1800-1900","1898",1
