id,accession number,title,who,image,when,date,numTags,whatString,collPage,gallery-id,,,,,,,,,,,,,,,
243445,74.51.4032,Gold hoop with glass pendant in the form of a youthful head with negroid features,,http://images.metmuseum.org/CRDImages/gr/original/sf74514032.jpg,1000 B.C.-A.D. 1,late 2ndâ€“1st century B.C.,1,"[""Metal"",""Costume"",""Glass"",""Silver"",""Gold"",""Jewelry"",""Pendants"",""Ear ornaments"",""Earrings""]",http://www.metmuseum.org/Collections/search-the-collections/243445,,,,,,,,,,,,,,,,
244965,81.6.94,Carnelian intaglio,,http://images.metmuseum.org/CRDImages/gr/original/DP109260.jpg,,ca. 1st century B.C.â€“3rd century A.D.,1,"[""Sculpture"",""Chalcedony"",""Gems"",""Carnelian"",""Intaglios""]",http://www.metmuseum.org/Collections/search-the-collections/244965,,,,,,,,,,,,,,,,
245497,86.16.8,Head of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP261238.jpg,1000 B.C.-A.D. 1,,1,"""Limestone""",http://www.metmuseum.org/Collections/search-the-collections/245497,,,,,,,,,,,,,,,,
246304,96.9.292,Statuette of a man wearing a mantle over head,,http://images.metmuseum.org/CRDImages/gr/original/DP20161.jpg,1000 B.C.-A.D. 1,,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Statues"",""Figurines""]",http://www.metmuseum.org/Collections/search-the-collections/246304,,,,,,,,,,,,,,,,
246653,96.18.157,Terracotta antefix (roof tile) with female head,,http://images.metmuseum.org/CRDImages/gr/original/DP251363.jpg,1000 B.C.-A.D. 1,5th century B.C.,1,"[""Clay"",""Terracotta"",""Antefixes""]",http://www.metmuseum.org/Collections/search-the-collections/246653,,,,,,,,,,,,,,,,
246988,03.12.5,Head of marble colossal female statue,,http://images.metmuseum.org/CRDImages/gr/original/152705.jpg,A.D. 1-500,17th century?,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/246988,,,,,,,,,,,,,,,,
246995,03.12.10b,Head of a marble statue of Apollo,,http://images.metmuseum.org/CRDImages/gr/original/sf031210b.jpg,A.D. 1-500,2nd century A.D.,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/246995,,,,,,,,,,,,,,,,
247217,06.1021.45,Oinochoe in the form of a woman's head,,http://images.metmuseum.org/CRDImages/gr/original/DP1283.jpg,1000 B.C.-A.D. 1,early 5th century B.C.,1,"[""Clay"",""Vessels"",""Vases"",""Terracotta"",""Oinochoai""]",http://www.metmuseum.org/Collections/search-the-collections/247217,,,,,,,,,,,,,,,,
248699,12.232.1,Marble head of a baby,,http://images.metmuseum.org/CRDImages/gr/original/139102.jpg,,1st century B.C.â€“1st century A.D.,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/248699,,,,,,,,,,,,,,,,
249005,15.43.253,Glass head-shaped flask,,http://images.metmuseum.org/CRDImages/gr/original/DP224738.jpg,A.D. 1-500,ca. 3rd century A.D.,1,"[""Vessels"",""Glass"",""Bottles""]",http://www.metmuseum.org/Collections/search-the-collections/249005,,,,,,,,,,,,,,,,
249228,17.190.2072,Bronze man and centaur,,http://images.metmuseum.org/CRDImages/gr/original/DT259.jpg,1000 B.C.-A.D. 1,mid-8th century B.C.,1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Statues"",""Figurines""]",http://www.metmuseum.org/Collections/search-the-collections/249228,,,,,,,,,,,,,,,,
250801,19.192.68,Marble statuette head of a youth,,http://images.metmuseum.org/CRDImages/gr/original/151898.jpg,A.D. 1-500,1stâ€“2nd century,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/250801,,,,,,,,,,,,,,,,
251217,22.139.39,Head of a Satyr,,http://images.metmuseum.org/CRDImages/gr/original/dp2213939.jpg,1000 B.C.-A.D. 1,3rdâ€“1st century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/251217,,,,,,,,,,,,,,,,
251423,23.160.90,"Antefix, head of satyr",,http://images.metmuseum.org/CRDImages/gr/original/DP249302.jpg,1000 B.C.-A.D. 1,5th century B.C.,1,"[""Clay"",""Terracotta"",""Antefixes""]",http://www.metmuseum.org/Collections/search-the-collections/251423,,,,,,,,,,,,,,,,
251818,25.78.32,Small marble head of a youth,,http://images.metmuseum.org/CRDImages/gr/original/62474.jpg,A.D. 1-500,1stâ€“2nd century A.D.,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/251818,,,,,,,,,,,,,,,,
251931,25.179,Marble head of a youth from a relief,,http://images.metmuseum.org/CRDImages/gr/original/62500.jpg,1000 B.C.-A.D. 1,4th century B.C.,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/251931,,,,,,,,,,,,,,,,
252497,26.60.30,Head of a marble kore,,http://images.metmuseum.org/CRDImages/gr/original/73371.jpg,1000 B.C.-A.D. 1,6th century B.C.,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/252497,,,,,,,,,,,,,,,,
252537,26.60.73,Terracotta antefix (roof tile),,http://images.metmuseum.org/CRDImages/gr/original/DP109262.jpg,1000 B.C.-A.D. 1,6th century B.C.,3,"[""Clay"",""Terracotta"",""Antefixes""]",http://www.metmuseum.org/Collections/search-the-collections/252537,,,,,,,,,,,,,,,,
252944,27.122.29,Handle with a head of a satyr,,http://images.metmuseum.org/CRDImages/gr/original/DP20682.jpg,1000 B.C.-A.D. 1,5th century B.C.,1,"[""Metal"",""Copper alloy"",""Bronze""]",http://www.metmuseum.org/Collections/search-the-collections/252944,,,,,,,,,,,,,,,,
252977,28.168.1,Head of a woman,,http://images.metmuseum.org/CRDImages/gr/original/dp281681.jpg,1000 B.C.-A.D. 1,3rdâ€“2nd century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/252977,,,,,,,,,,,,,,,,
253644,41.160.410,Limestone head of a beardless male with a diadem,,http://images.metmuseum.org/CRDImages/gr/original/DP206632.jpg,1000 B.C.-A.D. 1,,1,"[""Sculpture"",""Stone"",""Limestone""]",http://www.metmuseum.org/Collections/search-the-collections/253644,,,,,,,,,,,,,,,,
253646,41.160.412,Limestone head with of a beardless male with a wreath of leaves,,http://images.metmuseum.org/CRDImages/gr/original/DP200682.jpg,1000 B.C.-A.D. 1,,1,"[""Costume"",""Sculpture"",""Stone"",""Limestone"",""Wreaths""]",http://www.metmuseum.org/Collections/search-the-collections/253646,,,,,,,,,,,,,,,,
253649,41.160.415,Limestone head of a female with a plain headdress,,http://images.metmuseum.org/CRDImages/gr/original/DP203145.jpg,1000 B.C.-A.D. 1,,1,"[""Sculpture"",""Stone"",""Limestone""]",http://www.metmuseum.org/Collections/search-the-collections/253649,,,,,,,,,,,,,,,,
253650,41.160.416,Female limestone head,,http://images.metmuseum.org/CRDImages/gr/original/DP206633.jpg,1000 B.C.-A.D. 1,,1,"[""Sculpture"",""Stone"",""Limestone""]",http://www.metmuseum.org/Collections/search-the-collections/253650,,,,,,,,,,,,,,,,
254443,41.163,Limestone head of a silen (?),,http://images.metmuseum.org/CRDImages/gr/original/DP202641.jpg,1000 B.C.-A.D. 1,,1,"[""Sculpture"",""Stone"",""Limestone""]",http://www.metmuseum.org/Collections/search-the-collections/254443,,,,,,,,,,,,,,,,
254473,42.11.30,Sardonyx cameo portrait of the Emperor Augustus,,http://images.metmuseum.org/CRDImages/gr/original/DP155547.jpg,A.D. 1-500,ca. A.D. 41â€“54,1,"[""Sculpture"",""Chalcedony"",""Gems"",""Cameos"",""Onyx"",""Sardonyx""]",http://www.metmuseum.org/Collections/search-the-collections/254473,,,,,,,,,,,,,,,,
254602,48.12.2,Sard ring stone,,http://images.metmuseum.org/CRDImages/gr/original/DP143831.jpg,A.D. 1-500,ca. 1st century A.D.,1,"[""Sculpture"",""Scarabs"",""Chalcedony"",""Gems"",""Rings"",""Carnelian"",""Scaraboids""]",http://www.metmuseum.org/Collections/search-the-collections/254602,,,,,,,,,,,,,,,,
254617,49.21.1,Amethyst intaglio,,http://images.metmuseum.org/CRDImages/gr/original/DP145742.jpg,A.D. 1-500,1st century A.D.â€“2nd century A.D.,1,"[""Sculpture"",""Gems"",""Intaglios"",""Amethyst""]",http://www.metmuseum.org/Collections/search-the-collections/254617,,,,,,,,,,,,,,,,
256738,X.21.197,Glass perfume bottle,,http://images.metmuseum.org/CRDImages/gr/original/DP108409.jpg,A.D. 1-500,2ndâ€“3rd century A.D.,1,"[""Vessels"",""Glass"",""Bottles"",""Perfume bottles""]",http://www.metmuseum.org/Collections/search-the-collections/256738,,,,,,,,,,,,,,,,
259909,1971.613.1,Ruth Shore,Stephen Shore,http://images.metmuseum.org/CRDImages/ph/original/DP137486.jpg,A.D. 1900-present,ca. 1970,2,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/259909,,http://www.metmuseum.org/Collections/search-the-collections/264392,,,,,,,,,,,,,,
259978,1971.646.20,"[Subway Passengers, New York City]",Walker Evans,http://images.metmuseum.org/CRDImages/ph/original/1971.646.20.jpg,A.D. 1900-present,1938,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/259978,,,,,,,,,,,,,,,,
259979,1971.646.21,Subway Portrait,Walker Evans,http://images.metmuseum.org/CRDImages/ph/original/DP102768.jpg,A.D. 1900-present,1938,2,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/259979,,,,,,,,,,,,,,,,
260140,1972.633.132,"Stieglitz, Steichen, Smith and Kuehn Admiring the Work of Frank Eugene",Frank Eugene,http://images.metmuseum.org/CRDImages/ph/original/DP72109.jpg,A.D. 1900-present,1907,1,"[""Photographs"",""Platinum prints""]",http://www.metmuseum.org/Collections/search-the-collections/260140,,,,,,,,,,,,,,,,
260186,1972.633.174,Self-Portrait with Dolls,Frank Eugene,http://images.metmuseum.org/CRDImages/ph/original/DP71998.jpg,A.D. 1900-present,1923,4,"[""Photographs"",""Platinum prints""]",http://www.metmuseum.org/Collections/search-the-collections/260186,,,,,,,,,,,,,,,,
260189,1972.633.177,Self-portrait,Frank Eugene,http://images.metmuseum.org/CRDImages/ph/original/DP72001.jpg,A.D. 1900-present,1924,1,"[""Photographs"",""Platinum prints""]",http://www.metmuseum.org/Collections/search-the-collections/260189,,,,,,,,,,,,,,,,
260279,1972.633.68,Miss Nan N. - Indian Festival,Frank Eugene,http://images.metmuseum.org/CRDImages/ph/original/DP72028.jpg,A.D. 1900-present,1900s,1,"[""Photographs"",""Platinum prints""]",http://www.metmuseum.org/Collections/search-the-collections/260279,,,,,,,,,,,,,,,,
260286,1972.633.74,Emmy Geiger,Frank Eugene,http://images.metmuseum.org/CRDImages/ph/original/DP72034.jpg,A.D. 1900-present,1900â€“1908,1,"[""Photographs"",""Platinum prints""]",http://www.metmuseum.org/Collections/search-the-collections/260286,,,,,,,,,,,,,,,,
260666,1972.742.40,Subway Portrait,Walker Evans,http://images.metmuseum.org/CRDImages/ph/original/DP102795.jpg,A.D. 1900-present,27-May-38,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/260666,,,,,,,,,,,,,,,,
260667,1972.742.41,Subway Portrait,Walker Evans,http://images.metmuseum.org/CRDImages/ph/original/DP102796.jpg,A.D. 1900-present,1938â€“41,2,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/260667,,,,,,,,,,,,,,,,
260716,1972.747.6,"Air Raid, Hankow",Robert Capa,http://images.metmuseum.org/CRDImages/ph/original/DP119796.jpg,A.D. 1900-present,1938,3,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/260716,,,,,,,,,,,,,,,,
260981,1973.613.3,Josephine (Portrait of Miss B.),Gertrude KÃ_sebier,http://images.metmuseum.org/CRDImages/ph/original/DP114625.jpg,A.D. 1900-present,1903,1,"[""Photographs"",""Platinum prints""]",http://www.metmuseum.org/Collections/search-the-collections/260981,,,,,,,,,,,,,,,,
261460,1975.548.262,[La Comtesse in Flowered Hat Seated at Table],Pierre-Louis Pierson,http://images.metmuseum.org/CRDImages/ph/original/DP235113.jpg,A.D. 1800-1900,1861â€“67,1,"[""Photographs"",""Albumen silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/261460,,,,,,,,,,,,,,,,
261571,1975.57,Wiener Typen,Emil Mayer,http://images.metmuseum.org/CRDImages/ph/original/PH9286.jpg,A.D. 1900-present,1900sâ€“1910s,1,"""Portfolios""",http://www.metmuseum.org/Collections/search-the-collections/261571,,,,,,,,,,,,,,,,
262136,1977.674.7,Portrait d'un graveur,"Unknown, French",http://images.metmuseum.org/CRDImages/ph/original/DP149521.jpg,A.D. 1800-1900,1860sâ€“70s,1,"[""Photographs"",""Albumen silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/262136,,,,,,,,,,,,,,,,
262167,1977.677.36,Morelia 3,Aaron Siskind,http://images.metmuseum.org/CRDImages/ph/original/DP137184.jpg,A.D. 1900-present,1955,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/262167,,,,,,,,,,,,,,,,
262674,1979.667.3,Study for Self-Portrait Etching; Plate Reversal = Print,Chuck Close,http://images.metmuseum.org/CRDImages/ph/original/MM85291.jpg,A.D. 1900-present,1977,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/262674,,,,,,,,,,,,,,,,
262922,1981.1065.3,"Heather Brown, Mimi Brown, Bebe Brown Nixon, Laurie Brown Tranchin, East Greenwich, Rhode Island",Nicholas Nixon,http://images.metmuseum.org/CRDImages/ph/original/DP281491.jpg,A.D. 1900-present,1980,4,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/262922,,,,,,,,,,,,,,,,
263068,1981.1163,[Lucia Moholy; Negative Print],LÃ¡szlÃ_ Moholy-Nagy,http://images.metmuseum.org/CRDImages/ph/original/DP210191.jpg,A.D. 1900-present,1924â€“28,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/263068,,,,,,,,,,,,,,,,
263461,1982.1168.1,[Mezzotint Portrait of a Girl in Profile],Jeremiah Gurney,http://images.metmuseum.org/CRDImages/ph/original/DP116720.jpg,A.D. 1800-1900,1860,1,"[""Photographs"",""Salted paper prints""]",http://www.metmuseum.org/Collections/search-the-collections/263461,,,,,,,,,,,,,,,,
264572,1985.1168.6,"[Formal Family Portrait of Thirteen People, Men in European Dress]",Unknown,http://images.metmuseum.org/CRDImages/ph/original/DP71255.jpg,A.D. 1800-1900,1860sâ€“70s,5,"[""Photographs"",""Albumen silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/264572,,,,,,,,,,,,,,,,
264658,1986.1042.22,"Marble Head and Leaf, San Francisco, California",Ansel Easton Adams,http://images.metmuseum.org/CRDImages/ph/original/DP71961.jpg,A.D. 1900-present,1961,1,"[""Photographs"",""Instant prints""]",http://www.metmuseum.org/Collections/search-the-collections/264658,,,,,,,,,,,,,,,,
265117,1987.1084.2,Dora Duby,James Abbe,http://images.metmuseum.org/CRDImages/ph/original/DP271443.jpg,A.D. 1900-present,ca. 1935,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265117,,,,,,,,,,,,,,,,
265118,1987.1084.3,Dora Duby,James Abbe,http://images.metmuseum.org/CRDImages/ph/original/DP271444.jpg,A.D. 1900-present,ca. 1935,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265118,,,,,,,,,,,,,,,,
265199,1987.1100.16,Josephine Baker,Adolf de Meyer,http://images.metmuseum.org/CRDImages/ph/original/DP111896.jpg,A.D. 1900-present,1925â€“26,1,"[""Photographs"",""Gum bichromate prints""]",http://www.metmuseum.org/Collections/search-the-collections/265199,,,,,,,,,,,,,,,,
265203,1987.1100.163,"Calle Cuauhtemoctzin, Mexico City",Henri Cartier-Bresson,http://images.metmuseum.org/CRDImages/ph/original/DP112745.jpg,A.D. 1900-present,"1934, printed 1946",2,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265203,,,,,,,,,,,,,,,,
265221,1987.1100.18,Pablo Picasso,Man Ray,http://images.metmuseum.org/CRDImages/ph/original/DP112728.jpg,A.D. 1900-present,1933,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265221,,,,,,,,,,,,,,,,
265232,1987.1100.19,Self-Portrait,Berenice Abbott,http://images.metmuseum.org/CRDImages/ph/original/DP112729.jpg,A.D. 1900-present,ca. 1930,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265232,,,,,,,,,,,,,,,,
265238,1987.1100.195,[Portrait of My Friend Funke],Josef Sudek,http://images.metmuseum.org/CRDImages/ph/original/DP103099.jpg,A.D. 1900-present,ca. 1924,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265238,,,,,,,,,,,,,,,,
265261,1987.1100.215,"Loretta Young, Polly Ann Young and Sally Blane",Nickolas Muray,http://images.metmuseum.org/CRDImages/ph/original/DP222549.jpg,A.D. 1900-present,ca. 1930,3,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265261,,,,,,,,,,,,,,,,
265295,1987.1100.246,"[Arrangement of 12 Female Mannequin Heads, Each with Distinct Physiognomy and Period Hair Style]",Peter Weller,http://images.metmuseum.org/CRDImages/ph/original/DP106354.jpg,A.D. 1900-present,1920sâ€“30s,3,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265295,,,,,,,,,,,,,,,,
265386,1987.1100.329,"[Portrait Composition: Close-up, three-quarter view of woman with hands at her face]",Florence Henri,http://images.metmuseum.org/CRDImages/ph/original/DP102526.jpg,A.D. 1900-present,1931,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265386,,,,,,,,,,,,,,,,
265513,1987.1100.442,"[Charlie Chaplin and Vaslav Nijinsky on the Set of Easy Street, December 1916]",Unknown,http://images.metmuseum.org/CRDImages/ph/original/DP135029.jpg,A.D. 1900-present,1916,5,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265513,,,,,,,,,,,,,,,,
265596,1987.1100.69,LÃ¡szlÃ_ Moholy-Nagy,Lucia Moholy,http://images.metmuseum.org/CRDImages/ph/original/DT1784.jpg,A.D. 1900-present,1925â€“26,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265596,,,,,,,,,,,,,,,,
265597,1987.1100.7,"On the Boulevards, Paris",AndrÃ© KertÃ©sz,http://images.metmuseum.org/CRDImages/ph/original/DP106544.jpg,A.D. 1900-present,1934,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265597,,,,,,,,,,,,,,,,
265611,1987.1100.82,High School Student,August Sander,http://images.metmuseum.org/CRDImages/ph/original/DP228688.jpg,A.D. 1900-present,1926,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265611,,,,,,,,,,,,,,,,
265614,1987.1100.85,Femme aux Cartes,Florence Henri,http://images.metmuseum.org/CRDImages/ph/original/DP111906.jpg,A.D. 1900-present,1930,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265614,,,,,,,,,,,,,,,,
265771,1987.1183.38.84,[Portrait of Seated Man],"Unknown, British",http://images.metmuseum.org/CRDImages/ph/original/DP70958.jpg,A.D. 1800-1900,1850s,1,"[""Photographs"",""Salted paper prints""]",http://www.metmuseum.org/Collections/search-the-collections/265771,,,,,,,,,,,,,,,,
265794,1987.1183.58,"""Peter""",Alfred Capel Cure,http://images.metmuseum.org/CRDImages/ph/original/DP113908.jpg,A.D. 1800-1900,1860,1,"[""Photographs"",""Albumen silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265794,,,,,,,,,,,,,,,,
265799,1987.1183.62,"[Vignetted portrait, woman holding a baby]",Alfred Capel Cure,http://images.metmuseum.org/CRDImages/ph/original/DP113912.jpg,A.D. 1800-1900,1850sâ€“60s,1,"[""Photographs"",""Albumen silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265799,,,,,,,,,,,,,,,,
265888,1988.1000.8,"Clementine, Cambridge",Nicholas Nixon,http://images.metmuseum.org/CRDImages/ph/original/DP268265.jpg,A.D. 1900-present,1986,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/265888,,,,,,,,,,,,,,,,
26592,2003.7,Portrait of Pierre-FranÃ§ois Percy (1754-1825),,http://images.metmuseum.org/CRDImages/aa/original/271539.jpg,A.D. 1600-1800,ca. 1795â€“98,1,"[""Metal"",""Ink"",""Etching"",""Paper"",""Copper alloy"",""Stone"",""Copper"",""Frames""]",http://www.metmuseum.org/Collections/search-the-collections/26592,,,,,,,,,,,,,,,,
266195,1990.1002.6,[Kneeling woman in panty hose with large eyed face superimposed],Robert Heinecken,http://images.metmuseum.org/CRDImages/ph/original/DP158350.jpg,A.D. 1900-present,1960s,2,"[""Prints"",""Photographs"",""Planographic prints"",""Lithographs"",""Photomechanical reproductions"",""Lithography"",""Offset lithography"",""Offset lithographs""]",http://www.metmuseum.org/Collections/search-the-collections/266195,,,,,,,,,,,,,,,,
266295,1990.1139.1,"[Two Young Women before Pastry Shop at Night, Mulberry Street, Feast of San Gennaro, New York]",Sid Grossman,http://images.metmuseum.org/CRDImages/ph/original/Grossman1990.1139.1.jpg,A.D. 1900-present,1948,3,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/266295,,,,,,,,,,,,,,,,
266299,1990.1143,"Coal Dock Workers, Havana",Walker Evans,http://images.metmuseum.org/CRDImages/ph/original/DP216715.jpg,A.D. 1900-present,1933,2,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/266299,,,,,,,,,,,,,,,,
266537,1991.1232,Arbeitslos,August Sander,http://images.metmuseum.org/CRDImages/ph/original/DP228689.jpg,A.D. 1900-present,1928,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/266537,,,,,,,,,,,,,,,,
266562,1991.1283,Worshipper and Smallpox Goddess,Raghubir Singh,http://images.metmuseum.org/CRDImages/ph/original/DT1141.jpg,A.D. 1900-present,"1988, printed 1991",2,"[""Photographs"",""Chromogenic prints""]",http://www.metmuseum.org/Collections/search-the-collections/266562,,,,,,,,,,,,,,,,
266746,1992.5107,El Morocco,Garry Winogrand,http://images.metmuseum.org/CRDImages/ph/original/ph1992.5107.R.jpg,A.D. 1900-present,1955,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/266746,,http://www.metmuseum.org/Collections/search-the-collections/268309,,,,,,,,,,,,,,
266884,1993.126,"Large Shrine Figure in the Happy Valley, Gwalior, India",Unknown,http://images.metmuseum.org/CRDImages/ph/original/DT7017.jpg,A.D. 1800-1900,1860s,1,"[""Photographs"",""Albumen silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/266884,,http://www.metmuseum.org/Collections/search-the-collections/268310,,,,,,,,,,,,,,
266902,1993.233,Gioacchino Rossini,Nadar,http://images.metmuseum.org/CRDImages/ph/original/DT7047.jpg,A.D. 1800-1900,March 1856,1,"[""Photographs"",""Salted paper prints""]",http://www.metmuseum.org/Collections/search-the-collections/266902,,http://www.metmuseum.org/Collections/search-the-collections/268318,,,,,,,,,,,,,,
266947,1993.43.1â€“.273,[Television Broadcasts],"Unknown, American",http://images.metmuseum.org/CRDImages/ph/original/DP71122.jpg,A.D. 1900-present,ca. 1951,2,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/266947,,http://www.metmuseum.org/Collections/search-the-collections/268334,,,,,,,,,,,,,,
267168,1995.170.1,Prince Lobkowitz,AndrÃ©-Adolphe-EugÃ¨ne DisdÃ©ri,http://images.metmuseum.org/CRDImages/ph/original/DP250928.jpg,A.D. 1800-1900,1858,2,"[""Photographs"",""Albumen silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/267168,,http://www.metmuseum.org/Collections/search-the-collections/268338,,,,,,,,,,,,,,
267209,1995.266.2,After Walker Evans: 2,Sherrie Levine,http://images.metmuseum.org/CRDImages/ph/original/DP157021.jpg,A.D. 1900-present,1981,2,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/267209,,http://www.metmuseum.org/Collections/search-the-collections/268341,,,,,,,,,,,,,,
267220,1995.267.1,After Walker Evans: 2,Sherrie Levine,http://images.metmuseum.org/CRDImages/ph/original/DP156443.jpg,A.D. 1900-present,1981,4,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/267220,,"[""Photographs"",""Daguerreotypes""]",http://www.metmuseum.org/Collections/search-the-collections/268344,,,,,,,,,,,,,
267230,1995.3,Caroline Robert,Louis-RÃ©my Robert,http://images.metmuseum.org/CRDImages/ph/original/DP109590.jpg,A.D. 1800-1900,1850s,1,"[""Photographs"",""Salted paper prints""]",http://www.metmuseum.org/Collections/search-the-collections/267230,,http://www.metmuseum.org/Collections/search-the-collections/268346,,,,,,,,,,,,,,
267300,1995.580.1,[Self-Portrait in India],Adolf de Meyer,http://images.metmuseum.org/CRDImages/ph/original/DeMeyer1995.580.1.jpg,A.D. 1900-present,1900,1,"[""Photographs"",""Platinum prints""]",http://www.metmuseum.org/Collections/search-the-collections/267300,,"[""Photographs"",""Daguerreotypes""]",http://www.metmuseum.org/Collections/search-the-collections/268351,,,,,,,,,,,,,
267301,1995.580.2,Franz Sitte,T. Lux Feininger,http://images.metmuseum.org/CRDImages/ph/original/MM86139.jpg,A.D. 1900-present,ca. 1928,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/267301,,http://www.metmuseum.org/Collections/search-the-collections/268353,,,,,,,,,,,,,,
267334,1996.169,Lois Long,Richard Pousette-Dart,http://images.metmuseum.org/CRDImages/ph/original/DP278340.jpg,A.D. 1900-present,ca. 1953,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/267334,,http://www.metmuseum.org/Collections/search-the-collections/268354,,,,,,,,,,,,,,
267336,1996.17,Amelia Earhart,"Unknown, American",http://images.metmuseum.org/CRDImages/ph/original/DP71169.jpg,A.D. 1900-present,1935,1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/267336,,,,,,,,,,,,,,,,
267493,33.43.1,Self-portrait,Edward J. Steichen,http://images.metmuseum.org/CRDImages/ph/original/DP232880.jpg,A.D. 1800-1900,1899,1,"[""Photographs"",""Platinum prints""]",http://www.metmuseum.org/Collections/search-the-collections/267493,,,,,,,,,,,,,,,,
267535,33.43.137,Portrait Miss N.,Gertrude KÃ_sebier,http://images.metmuseum.org/CRDImages/ph/original/MM58554.jpg,A.D. 1800-1900,1898,1,"[""Photographs"",""Platinum prints""]",http://www.metmuseum.org/Collections/search-the-collections/267535,,http://www.metmuseum.org/Collections/search-the-collections/268935,,,,,,,,,,,,,,
